0,5,5
 -1.69062723814,5,6
 -146.474599191,5,7
 -365.332904747,5,8
 -573.100478161,5,9
 -477.359377487,5,10
 -476.641744146,5,11
 -495.050020194,5,12
 -529.699417428,5,13
 -553.619861972,5,14
 -400.710960271,5,15
 -392.383138014,5,16
 -376.173518396,5,17
 -373.616506693,5,18
 -381.89174743,5,19
 -309.776339562,5,20
 -350.425411201,5,21
 -356.11190438,5,22
 -374.127604598,5,23
 -362.98187045,5,24
 -386.861593,5,25
 -332.685858524,5,26
 -365.37476417,5,27
 -319.586770402,5,28
 -273.748110547,5,29
 -269.391562307,5,30
 -256.629511767,5,31
 -238.252985915,5,32
 -184.011836091,5,33
 -191.667544881,5,34
 -150.941098272,5,35
 -132.89197337,5,36
 -111.521819325,5,37
 -84.7258086216,5,38
 -98.2476758859,5,39
 -88.8941827684,5,40
 -89.0271616585,5,41
 -89.9783344391,5,42
 -88.7357682372,5,43
 -76.1712337361,5,44
 -76.2648011528,5,45
 -75.1219176316,5,46
 -81.7596209139,5,47
 -88.3737945986,5,48
 -102.317618347,5,49
 -116.606169151,5,50
 -55.0621146975,5,51
 -57.601857399,5,52
 -73.2718425647,5,53
 -78.5447933397,5,54
 -66.6776213278,5,55
 0,6,6
 -760.884525337,6,7
 -330.881769621,6,8
 -210.863865079,6,9
 -447.32020947,6,10
 -533.390527578,6,11
 -422.568175029,6,12
 -474.329677231,6,13
 -443.468479596,6,14
 -460.730265592,6,15
 -446.210218748,6,16
 -471.602405899,6,17
 -389.384241033,6,18
 -367.615239735,6,19
 -337.709612221,6,20
 -305.679225365,6,21
 -314.378898534,6,22
 -316.01974197,6,23
 -268.601540456,6,24
 -205.889187247,6,25
 -190.453979231,6,26
 -180.601668173,6,27
 -160.165779826,6,28
 -163.839687076,6,29
 -181.901562932,6,30
 -137.959974036,6,31
 -101.443630547,6,32
 -107.931651664,6,33
 -102.687832183,6,34
 -90.6024671835,6,35
 -77.9345250144,6,36
 -90.1717106114,6,37
 -137.787035386,6,38
 -98.0211431299,6,39
 -89.6793862692,6,40
 -90.4806076293,6,41
 -51.4714600241,6,42
 -64.3797385435,6,43
 -36.0418330101,6,44
 -18.7584525707,6,45
 -35.4003970365,6,46
 -36.3658323889,6,47
 -26.4189358741,6,48
 -35.5206379266,6,49
 -83.2313466405,6,50
 -76.6388975169,6,51
 -86.4544186433,6,52
 -58.9929880598,6,53
 -40.2682158691,6,54
 -45.4662008696,6,55
 0,7,7
 -890.910453785,7,8
 36.2351039921,7,9
 -16.7390432917,7,10
 -195.674124954,7,11
 -256.140226831,7,12
 -337.390222483,7,13
 -375.211773892,7,14
 -375.441546457,7,15
 -282.957085399,7,16
 -321.36446074,7,17
 -278.388085584,7,18
 -296.608570151,7,19
 -286.138172302,7,20
 -292.375196725,7,21
 -267.324825207,7,22
 -211.416342119,7,23
 -195.355688142,7,24
 -163.179126633,7,25
 -168.374149024,7,26
 -163.627220744,7,27
 -102.883342955,7,28
 -93.3738679759,7,29
 -83.2749329372,7,30
 -83.6953719108,7,31
 -73.9469886589,7,32
 -68.1237371198,7,33
 -53.0562294069,7,34
 -59.8190633761,7,35
 -51.9371634489,7,36
 -29.4393861863,7,37
 -51.4690724816,7,38
 -46.0905568955,7,39
 -10.0875701871,7,40
 -6.44057568177,7,41
 2.7226458724,7,42
 -19.624711777,7,43
 -0.180678020751,7,44
 4.17427557514,7,45
 7.77785579533,7,46
 5.94507544922,7,47
 4.88103578517,7,48
 51.208666465,7,49
 50.1750238617,7,50
 85.5635293719,7,51
 56.6912482924,7,52
 62.5570183232,7,53
 88.0497485502,7,54
 72.7162785848,7,55
 0,8,8
 -1071.03209408,8,9
 -278.316278892,8,10
 -243.577725486,8,11
 -93.1032765477,8,12
 -216.913735503,8,13
 -226.020750482,8,14
 -291.585191383,8,15
 -383.533664087,8,16
 -360.19299347,8,17
 -331.734715229,8,18
 -315.381538446,8,19
 -203.182839451,8,20
 -222.10053952,8,21
 -245.782838158,8,22
 -218.204500061,8,23
 -139.254360048,8,24
 -112.739016185,8,25
 -71.9921678596,8,26
 3.99538591524,8,27
 0.328526162785,8,28
 -0.0852795480762,8,29
 -25.955861784,8,30
 -44.809137869,8,31
 -35.9030928322,8,32
 -35.8506650683,8,33
 -24.87948445,8,34
 -10.2317132773,8,35
 -33.6664806366,8,36
 -12.1034965747,8,37
 -12.1213922234,8,38
 -34.579864198,8,39
 -25.7194904638,8,40
 -30.32782652,8,41
 -24.1499188842,8,42
 -28.9661283052,8,43
 -9.14885262701,8,44
 10.2494888149,8,45
 41.8213445595,8,46
 59.3351583254,8,47
 58.3896240084,8,48
 74.1877281236,8,49
 83.0747391253,8,50
 70.0722294312,8,51
 67.1541110288,8,52
 64.569100462,8,53
 76.1197665743,8,54
 64.4357240195,8,55
 0,9,9
 -1468.92648133,9,10
 -97.7486255881,9,11
 -177.827907248,9,12
 54.1964695205,9,13
 -108.045902231,9,14
 -94.726984551,9,15
 -137.133776975,9,16
 -207.821260729,9,17
 -301.580279217,9,18
 -200.301005691,9,19
 -122.729055304,9,20
 -125.681374083,9,21
 -164.196425695,9,22
 -138.994453578,9,23
 -152.089378548,9,24
 -109.423486649,9,25
 -76.2055015678,9,26
 -89.7884737479,9,27
 -43.4926858643,9,28
 -19.6314354833,9,29
 5.54372285022,9,30
 -5.26255970554,9,31
 -20.5118161944,9,32
 0.958602375939,9,33
 -17.5083206503,9,34
 -5.58731691075,9,35
 -16.1173373843,9,36
 -5.43735455836,9,37
 1.98041757061,9,38
 -5.98235929965,9,39
 -1.67352690591,9,40
 13.1702413031,9,41
 51.5894692973,9,42
 49.977869905,9,43
 61.776185898,9,44
 67.5695600079,9,45
 89.6224619631,9,46
 86.4443764437,9,47
 99.1078623683,9,48
 97.7037147752,9,49
 94.9903105056,9,50
 67.8611559112,9,51
 83.7470617302,9,52
 95.7329683989,9,53
 83.5094216288,9,54
 36.1621883455,9,55
 0,10,10
 -1643.95872506,10,11
 -202.931162358,10,12
 -41.1874324363,10,13
 19.1026388833,10,14
 24.459279482,10,15
 -47.6011999442,10,16
 -64.2497993715,10,17
 -43.8608481065,10,18
 -74.7681326634,10,19
 -204.818182703,10,20
 -105.994446065,10,21
 -28.7660439409,10,22
 -13.2362233518,10,23
 40.6165923129,10,24
 -19.4773927208,10,25
 3.16298086695,10,26
 -68.3541464704,10,27
 -98.492092967,10,28
 -81.3327632378,10,29
 -56.7437811119,10,30
 -35.1836556595,10,31
 -16.763473684,10,32
 16.232093116,10,33
 18.1739448668,10,34
 -26.8580727316,10,35
 -31.0082472269,10,36
 -39.1926224884,10,37
 -12.7391626197,10,38
 9.77696156143,10,39
 35.9854617259,10,40
 74.0816370694,10,41
 72.3875924708,10,42
 81.9660268136,10,43
 81.4305554074,10,44
 93.8368575651,10,45
 109.918850659,10,46
 83.3795966612,10,47
 62.4056149808,10,48
 70.0377086018,10,49
 80.3412431068,10,50
 25.2336134105,10,51
 11.0803420037,10,52
 6.70705323202,10,53
 16.9327191543,10,54
 30.3413387882,10,55
 0,11,11
 -0.2,11,12
 -72.2405037309,11,13
 230.855752172,11,14
 18.3885171244,11,15
 0.104482973158,11,16
 -30.7909210128,11,17
 -63.7564310345,11,18
 17.0970018442,11,19
 -43.4067526454,11,20
 29.0069900151,11,21
 -57.717920879,11,22
 -65.1367641146,11,23
 -87.601535419,11,24
 -27.7546921699,11,25
 22.1426927573,11,26
 55.5683067656,11,27
 55.3957184056,11,28
